Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,2084,0,10049,10049.96,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,246,Finland,FIN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,4,0,31,31.78,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,32,0,12331,12331.31,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,566,Nigeria,NGA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,6,0,38,38,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,58,0,452,452.19,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,834,United Rep. of Tanzania,TZA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,40,0,625,625,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,137,0,6047,6047.73,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,28,0,518,518.04,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,402,0,1718,1718.11,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,894,Zambia,ZMB,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,100,0,358,358.94,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,0,0,44,44.39,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,5,0,106,106.12,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,72,Botswana,BWA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,43,0,2106,2106.51,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,66,0,1421,1421.18,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,29,0,1692,1692.64,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,813,0,10799,10799.04,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,13,0,919,919.63,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,1055,0,2555,2555.19,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,257,0,29204,29204.63,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,20521,0,332845,332845.18,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,2,0,105,105.2,,2
H4,2013,2013,2013,6,1,0,DX,716,Zimbabwe,ZWE,508,Mozambique,MOZ,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,,0,0,,0.28,6
H4,2013,2013,2013,6,1,0,X,716,Zimbabwe,ZWE,508,Mozambique,MOZ,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,36,0,77,,77.3,6
H4,2013,2013,2013,6,1,0,DX,716,Zimbabwe,ZWE,508,Mozambique,MOZ,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,,0,0,,0.28,6
H4,2013,2013,2013,6,1,0,X,716,Zimbabwe,ZWE,508,Mozambique,MOZ,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,36,0,77,,77.3,6
H4,2013,2013,2013,6,1,0,DX,716,Zimbabwe,ZWE,894,Zambia,ZMB,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,35,0,1241,,1241.52,2
H4,2013,2013,2013,6,1,0,X,716,Zimbabwe,ZWE,894,Zambia,ZMB,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,35,0,1241,,1241.52,2
H4,2013,2013,2013,6,1,0,DX,716,Zimbabwe,ZWE,894,Zambia,ZMB,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,35,0,1241,,1241.52,2
H4,2013,2013,2013,6,1,0,X,716,Zimbabwe,ZWE,894,Zambia,ZMB,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,35,0,1241,,1241.52,2
H4,2013,2013,2013,6,1,0,X,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,71,0,1318,,1318.82,6
H4,2013,2013,2013,6,1,0,X,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,71,0,1318,,1318.82,6
H4,2013,2013,2013,6,1,0,DX,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,,0,1241,,1241.8,6
H4,2013,2013,2013,6,1,0,DX,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,,0,1241,,1241.8,6
H4,2013,2013,2013,6,1,0,RX,716,Zimbabwe,ZWE,508,Mozambique,MOZ,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,36,8,kg,36,36,0,77,,77.02,0
H4,2013,2013,2013,6,1,0,RX,716,Zimbabwe,ZWE,508,Mozambique,MOZ,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,36,8,kg,36,36,0,77,,77.02,0
H4,2013,2013,2013,6,1,0,RX,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,36,8,kg,36,36,0,77,,77.02,0
H4,2013,2013,2013,6,1,0,RX,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,36,8,kg,36,36,0,77,,77.02,0
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,72,Botswana,BWA,0,World,W00,C00,All CPCs,3100,Railway,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,48,0,2302,2302.03,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,842,USA,USA,0,World,W00,C00,All CPCs,2900,"Water, not else classified",900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,5,0,163,163.33,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,156,China,CHN,0,World,W00,C00,All CPCs,3100,Railway,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,576,0,732,732.89,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,2900,"Water, not else classified",900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,5,0,163,163.33,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,3100,Railway,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,624,0,3034,3034.92,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,2200,Inland waterway,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,114,0,270,270.82,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,842,USA,USA,0,World,W00,C00,All CPCs,2200,Inland waterway,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,1494,0,1814,1814.4,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,699,India,IND,0,World,W00,C00,All CPCs,2200,Inland waterway,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,27,0,1,1.92,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,380,Italy,ITA,0,World,W00,C00,All CPCs,2200,Inland waterway,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,14,0,292,292.37,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,276,Germany,DEU,0,World,W00,C00,All CPCs,2200,Inland waterway,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,11,0,324,324.25,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,586,Pakistan,PAK,0,World,W00,C00,All CPCs,2200,Inland waterway,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,6,0,15,15.06,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,2200,Inland waterway,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,1260,0,1547,1547.67,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,2200,Inland waterway,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,250,0,36,36.76,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,2200,Inland waterway,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,967,0,1480,1480.77,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,156,China,CHN,0,World,W00,C00,All CPCs,2200,Inland waterway,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,3783,0,8320,8320.55,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,2200,Inland waterway,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,7926,0,14104,14104.57,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,156,China,CHN,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,6082,0,5915,5915.65,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,72,Botswana,BWA,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,2,0,6,6.41,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,33,0,170,170.25,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,50,0,50,50,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,550,0,1481,1481.9,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,690,Seychelles,SYC,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,150,0,272,272.12,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,47926,0,281820,281820.75,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,54793,0,289717,289717.08,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,842,USA,USA,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,12,0,606,606.54,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,699,India,IND,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,89,0,7225,7225.03,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,380,Italy,ITA,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,34,0,1210,1210.43,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,404,Kenya,KEN,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,0,0,115,115,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,554,New Zealand,NZL,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,0,0,854,854.16,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,724,Spain,ESP,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,32,0,65,65.2,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,752,Sweden,SWE,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,1,0,290,290.95,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,109,0,32466,32466.37,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,156,China,CHN,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,237,0,3513,3513.65,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,342,0,31963,31963.4,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,866,0,79345,79345.7,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,404,Kenya,KEN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,0,0,115,115,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,0,0,854,854.16,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,586,Pakistan,PAK,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,6,0,15,15.06,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,690,Seychelles,SYC,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,150,0,272,272.12,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,32,0,65,65.2,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,1,0,290,290.95,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,550,0,1481,1481.9,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,48,0,1502,1502.8,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,72,Botswana,BWA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,51,0,2463,2463,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,12,0,475,475.87,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,116,0,7226,7226.95,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,1511,0,2584,2584.27,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,1260,0,1547,1547.67,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,273,0,32787,32787.19,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,1000,0,1651,1651.02,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,10678,0,18482,18482.74,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,48529,0,313936,313936.48,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,64225,0,386481,386481.17,,2
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,9000,Not elsewhere classified,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,10,0,115,115.57,,2
