Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,404,Kenya,KEN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,33,5,u,26,33,0,9468,9468.625,,0
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,40,Austria,AUT,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,28,5,u,47,28,0,18838,18838.612,,0
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,203,Czechia,CZE,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,996,5,u,414,996,0,193549,193549.241,,0
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,246,Finland,FIN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,784,5,u,793.36,784,0,101918,101918.175,,0
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,17,5,u,15,17,0,6535,6535.91,,0
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,62,5,u,757,62,0,5023,5023.107,,0
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,11,5,u,15,11,0,2674,2674.929,,0
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,725,5,u,1101940.54,725,0,41562,41562.21,,0
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1165,5,u,9360.4,1165,0,203586,203586.021,,0
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,5,5,u,2,5,0,637,637.162,,0
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,48,Bahrain,BHR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1,5,u,1,1,0,9,9.14,,0
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,100,Bulgaria,BGR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,15,5,u,1,15,0,20,20.244,,0
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,266,Gabon,GAB,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,0,5,u,1,0,0,94,94.021,,0
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,705,Slovenia,SVN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2,5,u,1,2,0,108,108.617,,0
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,208,Denmark,DNK,0,World,W00,C01,Clearance for home use,2100,Sea,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,115,-1,N/A,0,115,0,2536,2536.149,,6
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,208,Denmark,DNK,0,World,W00,C01,Clearance for home use,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,116,-1,N/A,0,116,0,13368,13368.699,,6
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,784,United Arab Emirates,ARE,0,World,W00,C01,Clearance for home use,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,879,-1,N/A,0,879,0,30599,30599.685,,6
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,784,United Arab Emirates,ARE,0,World,W00,C01,Clearance for home use,2100,Sea,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,785,-1,N/A,0,785,0,9132,9132.946,,6
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,208,Denmark,DNK,0,World,W00,C00,All CPCs,2100,Sea,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,115,-1,N/A,0,115,0,2536,2536.149,,6
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,116,-1,N/A,0,116,0,13368,13368.699,,6
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,879,-1,N/A,0,879,0,30599,30599.685,,6
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,2100,Sea,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,785,-1,N/A,0,785,0,9132,9132.946,,6
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,0,World,W00,0,World,W00,C01,Clearance for home use,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,32620,-1,N/A,0,32620,0,2103456,2103456.096,,6
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,0,World,W00,0,World,W00,C01,Clearance for home use,2100,Sea,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,16711,-1,N/A,0,16711,0,152782,152782.591,,6
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,0,World,W00,0,World,W00,C00,All CPCs,2100,Sea,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,17817,-1,N/A,0,17817,0,153445,153445.648,,6
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,33726,-1,N/A,0,33726,0,2104119,2104119.153,,6
H5,2019,2019,2019,6,1,0,DX,690,Seychelles,SYC,710,South Africa,ZAF,0,World,W00,C03,Outright exportation,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,536,5,u,10,536,0,2911,,2911.609,0
H5,2019,2019,2019,6,1,0,DX,690,Seychelles,SYC,710,South Africa,ZAF,0,World,W00,C03,Outright exportation,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,536,5,u,10,536,0,2911,,2911.609,0
H5,2019,2019,2019,6,1,0,X,690,Seychelles,SYC,710,South Africa,ZAF,0,World,W00,C03,Outright exportation,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,536,5,u,10,536,0,2911,,2911.609,0
H5,2019,2019,2019,6,1,0,X,690,Seychelles,SYC,710,South Africa,ZAF,0,World,W00,C03,Outright exportation,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,536,5,u,10,536,0,2911,,2911.609,0
H5,2019,2019,2019,6,1,0,DX,690,Seychelles,SYC,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,536,5,u,10,536,0,2911,,2911.609,0
H5,2019,2019,2019,6,1,0,DX,690,Seychelles,SYC,710,South Africa,ZAF,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,536,5,u,10,536,0,2911,,2911.609,0
H5,2019,2019,2019,6,1,0,X,690,Seychelles,SYC,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,536,5,u,10,536,0,2911,,2911.609,0
H5,2019,2019,2019,6,1,0,X,690,Seychelles,SYC,710,South Africa,ZAF,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,536,5,u,10,536,0,2911,,2911.609,0
H5,2019,2019,2019,6,1,0,DX,690,Seychelles,SYC,0,World,W00,0,World,W00,C03,Outright exportation,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,536,5,u,10,536,0,2911,,2911.609,0
H5,2019,2019,2019,6,1,0,X,690,Seychelles,SYC,0,World,W00,0,World,W00,C03,Outright exportation,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,536,5,u,10,536,0,2911,,2911.609,0
H5,2019,2019,2019,6,1,0,DX,690,Seychelles,SYC,0,World,W00,0,World,W00,C03,Outright exportation,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,536,5,u,10,536,0,2911,,2911.609,0
H5,2019,2019,2019,6,1,0,X,690,Seychelles,SYC,0,World,W00,0,World,W00,C03,Outright exportation,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,536,5,u,10,536,0,2911,,2911.609,0
H5,2019,2019,2019,6,1,0,DX,690,Seychelles,SYC,0,World,W00,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,536,5,u,10,536,0,2911,,2911.609,0
H5,2019,2019,2019,6,1,0,X,690,Seychelles,SYC,0,World,W00,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,536,5,u,10,536,0,2911,,2911.609,0
H5,2019,2019,2019,6,1,0,DX,690,Seychelles,SYC,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,536,5,u,10,536,0,2911,,2911.609,0
H5,2019,2019,2019,6,1,0,X,690,Seychelles,SYC,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,536,5,u,10,536,0,2911,,2911.609,0
H0,1994,1994,1994,6,1,0,M,690,Seychelles,SYC,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",6,2u,200,-1,N/A,,,,103668,103668,,0
H0,1994,1994,1994,6,1,0,M,690,Seychelles,SYC,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",6,2u,0,-1,N/A,,,,66467,66467,,0
H0,1994,1994,1994,6,1,0,M,690,Seychelles,SYC,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",6,2u,200,-1,N/A,,,,1143,1143,,0
H0,1994,1994,1994,6,1,0,M,690,Seychelles,SYC,711,So. African Customs Union,ZA1,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",6,2u,0,-1,N/A,,,,36043,36043,,0
H0,1994,1994,1994,6,1,0,M,690,Seychelles,SYC,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",6,2u,0,-1,N/A,,,,15,15,,0
H0,1995,1995,1995,6,1,0,M,690,Seychelles,SYC,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,6072,-1,N/A,,6072,,66481,66481,,0
