Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H1,2000,2000,2000,6,1,0,M,807,North Macedonia,MKD,300,Greece,GRC,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,72884,-1,N/A,,38688,,35800,35800,,2
H1,2000,2000,2000,6,1,0,M,807,North Macedonia,MKD,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,10550,-1,N/A,,4785,,5182,5182,,2
H1,2000,2000,2000,6,1,0,M,807,North Macedonia,MKD,705,Slovenia,SVN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,11665,-1,N/A,,4750,,5730,5730,,2
H1,2000,2000,2000,6,1,0,M,807,North Macedonia,MKD,891,Serbia and Montenegro,SCG,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,264224,-1,N/A,,222550,,129785,129785,,2
H1,2000,2000,2000,6,1,0,X,807,North Macedonia,MKD,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2381798,-1,N/A,,1492115,,1048551,,1048551,2
H1,2000,2000,2000,6,1,0,X,807,North Macedonia,MKD,8,Albania,ALB,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1593606,-1,N/A,,1062640,,701561,,701561,2
H1,2000,2000,2000,6,1,0,X,807,North Macedonia,MKD,70,Bosnia Herzegovina,BIH,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,98788,-1,N/A,,20720,,43490,,43490,2
H1,2000,2000,2000,6,1,0,X,807,North Macedonia,MKD,100,Bulgaria,BGR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,14526,-1,N/A,,2462,,6395,,6395,2
H1,2000,2000,2000,6,1,0,X,807,North Macedonia,MKD,300,Greece,GRC,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,80362,-1,N/A,,38208,,35378,,35378,2
H1,2000,2000,2000,6,1,0,X,807,North Macedonia,MKD,705,Slovenia,SVN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4931,-1,N/A,,720,,2171,,2171,2
H1,2000,2000,2000,6,1,0,X,807,North Macedonia,MKD,891,Serbia and Montenegro,SCG,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,589585,-1,N/A,,367365,,259556,,259556,2
H1,2001,2001,2001,6,1,0,M,807,North Macedonia,MKD,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,464202,-1,N/A,,318302,,252249,252249,,2
H1,2001,2001,2001,6,1,0,M,807,North Macedonia,MKD,40,Austria,AUT,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,218944,-1,N/A,,139381,,118975,118975,,2
H1,2001,2001,2001,6,1,0,M,807,North Macedonia,MKD,191,Croatia,HRV,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,36914,-1,N/A,,23860,,20059,20059,,2
H1,2001,2001,2001,6,1,0,M,807,North Macedonia,MKD,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2098,-1,N/A,,165,,1140,1140,,2
H1,2001,2001,2001,6,1,0,M,807,North Macedonia,MKD,300,Greece,GRC,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,152196,-1,N/A,,123260,,82704,82704,,2
H1,2001,2001,2001,6,1,0,M,807,North Macedonia,MKD,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,5909,-1,N/A,,2410,,3211,3211,,2
H1,2001,2001,2001,6,1,0,M,807,North Macedonia,MKD,705,Slovenia,SVN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,10903,-1,N/A,,4756,,5925,5925,,2
H1,2001,2001,2001,6,1,0,M,807,North Macedonia,MKD,891,Serbia and Montenegro,SCG,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,37237,-1,N/A,,24470,,20235,20235,,2
H1,2001,2001,2001,6,1,0,X,807,North Macedonia,MKD,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3865426,-1,N/A,,2260835,,1737703,,1737703,2
H1,2001,2001,2001,6,1,0,X,807,North Macedonia,MKD,8,Albania,ALB,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1587807,-1,N/A,,943444,,713799,,713799,2
H1,2001,2001,2001,6,1,0,X,807,North Macedonia,MKD,70,Bosnia Herzegovina,BIH,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,118932,-1,N/A,,28358,,53466,,53466,2
H1,2001,2001,2001,6,1,0,X,807,North Macedonia,MKD,100,Bulgaria,BGR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,38321,-1,N/A,,11008,,17227,,17227,2
H1,2001,2001,2001,6,1,0,X,807,North Macedonia,MKD,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,133803,-1,N/A,,101428,,60151,,60151,2
H1,2001,2001,2001,6,1,0,X,807,North Macedonia,MKD,300,Greece,GRC,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,39773,-1,N/A,,24300,,17880,,17880,2
H1,2001,2001,2001,6,1,0,X,807,North Macedonia,MKD,705,Slovenia,SVN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,11469,-1,N/A,,2552,,5156,,5156,2
H1,2001,2001,2001,6,1,0,X,807,North Macedonia,MKD,891,Serbia and Montenegro,SCG,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1935321,-1,N/A,,1149745,,870024,,870024,2
H2,2002,2002,2002,6,1,0,M,807,North Macedonia,MKD,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,220769,-1,N/A,,144364,,119584,119584,,2
H2,2002,2002,2002,6,1,0,M,807,North Macedonia,MKD,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,27629,-1,N/A,,17200,,14966,14966,,2
H2,2002,2002,2002,6,1,0,M,807,North Macedonia,MKD,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,6303,-1,N/A,,557,,3414,3414,,2
H2,2002,2002,2002,6,1,0,M,807,North Macedonia,MKD,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,73674,-1,N/A,,51060,,39907,39907,,2
H2,2002,2002,2002,6,1,0,M,807,North Macedonia,MKD,705,Slovenia,SVN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,21613,-1,N/A,,9842,,11707,11707,,2
H2,2002,2002,2002,6,1,0,M,807,North Macedonia,MKD,891,Serbia and Montenegro,SCG,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,91550,-1,N/A,,65705,,49590,49590,,2
H2,2002,2002,2002,6,1,0,X,807,North Macedonia,MKD,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4818606,-1,N/A,,2549374,,2310700,,2310700,2
H2,2002,2002,2002,6,1,0,X,807,North Macedonia,MKD,8,Albania,ALB,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3261139,-1,N/A,,1710111,,1563837,,1563837,2
H2,2002,2002,2002,6,1,0,X,807,North Macedonia,MKD,70,Bosnia Herzegovina,BIH,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,124266,-1,N/A,,34641,,59590,,59590,2
H2,2002,2002,2002,6,1,0,X,807,North Macedonia,MKD,100,Bulgaria,BGR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,295848,-1,N/A,,167364,,141870,,141870,2
H2,2002,2002,2002,6,1,0,X,807,North Macedonia,MKD,191,Croatia,HRV,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,9999,-1,N/A,,1984,,4795,,4795,2
H2,2002,2002,2002,6,1,0,X,807,North Macedonia,MKD,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,80263,-1,N/A,,61303,,38489,,38489,2
H2,2002,2002,2002,6,1,0,X,807,North Macedonia,MKD,300,Greece,GRC,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,210005,-1,N/A,,123440,,100705,,100705,2
H2,2002,2002,2002,6,1,0,X,807,North Macedonia,MKD,705,Slovenia,SVN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3808,-1,N/A,,774,,1826,,1826,2
H2,2002,2002,2002,6,1,0,X,807,North Macedonia,MKD,891,Serbia and Montenegro,SCG,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,833279,-1,N/A,,449757,,399588,,399588,2
H2,2003,2003,2003,6,1,0,M,807,North Macedonia,MKD,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,153414,-1,N/A,,128940,,119884,119884,,0
H2,2003,2003,2003,6,1,0,M,807,North Macedonia,MKD,8,Albania,ALB,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2746,-1,N/A,,2225,,1812,1812,,0
H2,2003,2003,2003,6,1,0,M,807,North Macedonia,MKD,70,Bosnia Herzegovina,BIH,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4522,-1,N/A,,3617,,8272,8272,,0
H2,2003,2003,2003,6,1,0,M,807,North Macedonia,MKD,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,20,-1,N/A,,20,,360,360,,0
H2,2003,2003,2003,6,1,0,M,807,North Macedonia,MKD,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,386,-1,N/A,,320,,3263,3263,,0
H2,2003,2003,2003,6,1,0,M,807,North Macedonia,MKD,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,66500,-1,N/A,,54318,,49676,49676,,0
H2,2003,2003,2003,6,1,0,M,807,North Macedonia,MKD,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,22960,-1,N/A,,22960,,18360,18360,,0
H2,2003,2003,2003,6,1,0,M,807,North Macedonia,MKD,891,Serbia and Montenegro,SCG,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,56280,-1,N/A,,45480,,38141,38141,,0
H2,2003,2003,2003,6,1,0,X,807,North Macedonia,MKD,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2114416,-1,N/A,,1728157,,1606920,,1606920,0
H2,2003,2003,2003,6,1,0,X,807,North Macedonia,MKD,8,Albania,ALB,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1881155,-1,N/A,,1532322,,1422764,,1422764,0
H2,2003,2003,2003,6,1,0,X,807,North Macedonia,MKD,70,Bosnia Herzegovina,BIH,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,7575,-1,N/A,,6557,,12820,,12820,0
H2,2003,2003,2003,6,1,0,X,807,North Macedonia,MKD,100,Bulgaria,BGR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,36303,-1,N/A,,29718,,35863,,35863,0
H2,2003,2003,2003,6,1,0,X,807,North Macedonia,MKD,191,Croatia,HRV,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4490,-1,N/A,,3641,,9022,,9022,0
H2,2003,2003,2003,6,1,0,X,807,North Macedonia,MKD,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,123120,-1,N/A,,105887,,78971,,78971,0
H2,2003,2003,2003,6,1,0,X,807,North Macedonia,MKD,705,Slovenia,SVN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3090,-1,N/A,,2472,,4475,,4475,0
H2,2003,2003,2003,6,1,0,X,807,North Macedonia,MKD,891,Serbia and Montenegro,SCG,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,58683,-1,N/A,,47560,,43004,,43004,0
H2,2004,2004,2004,6,1,0,M,807,North Macedonia,MKD,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,465,-1,N/A,,65896,,63693,63693,,0
H2,2004,2004,2004,6,1,0,M,807,North Macedonia,MKD,70,Bosnia Herzegovina,BIH,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,31,-1,N/A,,800,,1520,1520,,0
H2,2004,2004,2004,6,1,0,M,807,North Macedonia,MKD,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,279,-1,N/A,,434,,4822,4822,,0
H2,2004,2004,2004,6,1,0,M,807,North Macedonia,MKD,300,Greece,GRC,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,31,-1,N/A,,23680,,18874,18874,,0
H2,2004,2004,2004,6,1,0,M,807,North Macedonia,MKD,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,31,-1,N/A,,22900,,20960,20960,,0
H2,2004,2004,2004,6,1,0,M,807,North Macedonia,MKD,705,Slovenia,SVN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,62,-1,N/A,,3182,,4175,4175,,0
H2,2004,2004,2004,6,1,0,M,807,North Macedonia,MKD,891,Serbia and Montenegro,SCG,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,31,-1,N/A,,14900,,13342,13342,,0
H2,2004,2004,2004,6,1,0,X,807,North Macedonia,MKD,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,961,-1,N/A,,103675,,107477,,107477,0
H2,2004,2004,2004,6,1,0,X,807,North Macedonia,MKD,70,Bosnia Herzegovina,BIH,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,217,-1,N/A,,4397,,8744,,8744,0
H2,2004,2004,2004,6,1,0,X,807,North Macedonia,MKD,100,Bulgaria,BGR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,155,-1,N/A,,1778,,7128,,7128,0
H2,2004,2004,2004,6,1,0,X,807,North Macedonia,MKD,191,Croatia,HRV,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,217,-1,N/A,,3554,,8880,,8880,0
H2,2004,2004,2004,6,1,0,X,807,North Macedonia,MKD,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,93,-1,N/A,,16719,,13426,,13426,0
H2,2004,2004,2004,6,1,0,X,807,North Macedonia,MKD,300,Greece,GRC,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,62,-1,N/A,,47360,,37945,,37945,0
H2,2004,2004,2004,6,1,0,X,807,North Macedonia,MKD,705,Slovenia,SVN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,155,-1,N/A,,5059,,10144,,10144,0
H2,2004,2004,2004,6,1,0,X,807,North Macedonia,MKD,891,Serbia and Montenegro,SCG,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,62,-1,N/A,,24808,,21210,,21210,0
H2,2005,2005,2005,6,1,0,M,807,North Macedonia,MKD,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,49432,-1,N/A,,40068,,64760,64760,,0
H2,2005,2005,2005,6,1,0,M,807,North Macedonia,MKD,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3209,-1,N/A,,3170,,23455,23455,,0
H2,2005,2005,2005,6,1,0,M,807,North Macedonia,MKD,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,21708,-1,N/A,,17120,,23578,23578,,0
H2,2005,2005,2005,6,1,0,M,807,North Macedonia,MKD,705,Slovenia,SVN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3855,-1,N/A,,3040,,4846,4846,,0
H2,2005,2005,2005,6,1,0,M,807,North Macedonia,MKD,891,Serbia and Montenegro,SCG,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,20660,-1,N/A,,16738,,12881,12881,,0
H2,2005,2005,2005,6,1,0,X,807,North Macedonia,MKD,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,666324,-1,N/A,,548369,,520234,,520234,0
H2,2005,2005,2005,6,1,0,X,807,North Macedonia,MKD,8,Albania,ALB,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,63805,-1,N/A,,51683,,61108,,61108,0
H2,2005,2005,2005,6,1,0,X,807,North Macedonia,MKD,70,Bosnia Herzegovina,BIH,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,18959,-1,N/A,,15206,,36579,,36579,0
H2,2005,2005,2005,6,1,0,X,807,North Macedonia,MKD,100,Bulgaria,BGR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3496,-1,N/A,,2797,,10561,,10561,0
H2,2005,2005,2005,6,1,0,X,807,North Macedonia,MKD,191,Croatia,HRV,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,7298,-1,N/A,,5842,,17105,,17105,0
H2,2005,2005,2005,6,1,0,X,807,North Macedonia,MKD,300,Greece,GRC,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,81080,-1,N/A,,67150,,55207,,55207,0
H2,2005,2005,2005,6,1,0,X,807,North Macedonia,MKD,705,Slovenia,SVN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,8159,-1,N/A,,6528,,12594,,12594,0
H2,2005,2005,2005,6,1,0,X,807,North Macedonia,MKD,891,Serbia and Montenegro,SCG,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,483527,-1,N/A,,399163,,327081,,327081,0
H2,2006,2006,2006,6,1,0,M,807,North Macedonia,MKD,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,49413,-1,N/A,,40453,,71303,71303,,0
H2,2006,2006,2006,6,1,0,M,807,North Macedonia,MKD,191,Croatia,HRV,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,29226,-1,N/A,,23540,,24995,24995,,0
H2,2006,2006,2006,6,1,0,M,807,North Macedonia,MKD,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,5977,-1,N/A,,5293,,27426,27426,,0
H2,2006,2006,2006,6,1,0,M,807,North Macedonia,MKD,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3043,-1,N/A,,2400,,4146,4146,,0
H2,2006,2006,2006,6,1,0,M,807,North Macedonia,MKD,688,Serbia,SRB,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,11167,-1,N/A,,9220,,14735,14735,,0
H2,2006,2006,2006,6,1,0,X,807,North Macedonia,MKD,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1382763,-1,N/A,,1118415,,1145093,,1145093,0
