Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H0,1995,1995,1995,6,1,0,M,788,Tunisia,TUN,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,179,-1,N/A,,179,,5828,5828,,0
H0,1995,1995,1995,6,1,0,M,788,Tunisia,TUN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,558,-1,N/A,,558,,22434,22434,,0
H0,1995,1995,1995,6,1,0,M,788,Tunisia,TUN,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,6,-1,N/A,,6,,180,180,,0
H0,1995,1995,1995,6,1,0,X,788,Tunisia,TUN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,132842,-1,N/A,,132842,,8262977,,8262977,0
H0,1995,1995,1995,6,1,0,X,788,Tunisia,TUN,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,4500,-1,N/A,,4500,,216020,,216020,0
H0,1995,1995,1995,6,1,0,X,788,Tunisia,TUN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,964,-1,N/A,,964,,57607,,57607,0
H0,1995,1995,1995,6,1,0,X,788,Tunisia,TUN,434,Libya,LBY,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,3437,-1,N/A,,3437,,173507,,173507,0
H0,1995,1995,1995,6,1,0,X,788,Tunisia,TUN,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,3812,-1,N/A,,3812,,274091,,274091,0
H0,1995,1995,1995,6,1,0,X,788,Tunisia,TUN,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,148,-1,N/A,,148,,15019,,15019,0
H0,1995,1995,1995,6,1,0,X,788,Tunisia,TUN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,119980,-1,N/A,,119980,,7526730,,7526730,0
H0,1995,1995,1995,6,1,0,X,788,Tunisia,TUN,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,1,-1,N/A,,1,,3,,3,0
H0,1996,1996,1996,6,1,0,M,788,Tunisia,TUN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,34920,-1,N/A,,34920,,1192859,1192859,,0
H0,1996,1996,1996,6,1,0,M,788,Tunisia,TUN,58,Belgium-Luxembourg,BEL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,20,-1,N/A,,20,,789,789,,0
H0,1996,1996,1996,6,1,0,M,788,Tunisia,TUN,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,2687,-1,N/A,,2687,,17334,17334,,0
H0,1996,1996,1996,6,1,0,M,788,Tunisia,TUN,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,14125,-1,N/A,,14125,,518685,518685,,0
H0,1996,1996,1996,6,1,0,M,788,Tunisia,TUN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,85,-1,N/A,,85,,6354,6354,,0
H0,1996,1996,1996,6,1,0,M,788,Tunisia,TUN,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,1500,-1,N/A,,1500,,68153,68153,,0
H0,1996,1996,1996,6,1,0,M,788,Tunisia,TUN,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,921,-1,N/A,,921,,16345,16345,,0
H0,1996,1996,1996,6,1,0,M,788,Tunisia,TUN,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,10,-1,N/A,,10,,2369,2369,,0
H0,1996,1996,1996,6,1,0,M,788,Tunisia,TUN,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,179,-1,N/A,,179,,1575,1575,,0
H0,1996,1996,1996,6,1,0,M,788,Tunisia,TUN,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,136,-1,N/A,,136,,3192,3192,,0
H0,1996,1996,1996,6,1,0,M,788,Tunisia,TUN,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,351,-1,N/A,,351,,7793,7793,,0
H0,1996,1996,1996,6,1,0,M,788,Tunisia,TUN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,14875,-1,N/A,,14875,,549995,549995,,0
H0,1996,1996,1996,6,1,0,M,788,Tunisia,TUN,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,31,-1,N/A,,31,,275,275,,0
H0,1996,1996,1996,6,1,0,X,788,Tunisia,TUN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,95971,-1,N/A,,95971,,6621047,,6621047,0
H0,1996,1996,1996,6,1,0,X,788,Tunisia,TUN,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,5625,-1,N/A,,5625,,237470,,237470,0
H0,1996,1996,1996,6,1,0,X,788,Tunisia,TUN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,667,-1,N/A,,667,,40573,,40573,0
H0,1996,1996,1996,6,1,0,X,788,Tunisia,TUN,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,109,-1,N/A,,109,,4388,,4388,0
H0,1996,1996,1996,6,1,0,X,788,Tunisia,TUN,434,Libya,LBY,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,42,-1,N/A,,42,,1198,,1198,0
H0,1996,1996,1996,6,1,0,X,788,Tunisia,TUN,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,2375,-1,N/A,,2375,,241386,,241386,0
H0,1996,1996,1996,6,1,0,X,788,Tunisia,TUN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,87152,-1,N/A,,87152,,6096027,,6096027,0
H0,1996,1996,1996,6,1,0,X,788,Tunisia,TUN,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,1,-1,N/A,,1,,5,,5,0
H0,1997,1997,1997,6,1,0,M,788,Tunisia,TUN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,80409,-1,N/A,,80409,,2500663,2500663,,0
H0,1997,1997,1997,6,1,0,M,788,Tunisia,TUN,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,6562,-1,N/A,,6562,,26435,26435,,0
H0,1997,1997,1997,6,1,0,M,788,Tunisia,TUN,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,12437,-1,N/A,,12437,,324062,324062,,0
H0,1997,1997,1997,6,1,0,M,788,Tunisia,TUN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,62,-1,N/A,,62,,1395,1395,,0
H0,1997,1997,1997,6,1,0,M,788,Tunisia,TUN,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,1562,-1,N/A,,1562,,12687,12687,,0
H0,1997,1997,1997,6,1,0,M,788,Tunisia,TUN,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,835,-1,N/A,,835,,16180,16180,,0
H0,1997,1997,1997,6,1,0,M,788,Tunisia,TUN,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,2125,-1,N/A,,2125,,37459,37459,,0
H0,1997,1997,1997,6,1,0,M,788,Tunisia,TUN,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,4,-1,N/A,,4,,1613,1613,,0
H0,1997,1997,1997,6,1,0,M,788,Tunisia,TUN,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,222,-1,N/A,,222,,3398,3398,,0
H0,1997,1997,1997,6,1,0,M,788,Tunisia,TUN,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,207,-1,N/A,,207,,4023,4023,,0
H0,1997,1997,1997,6,1,0,M,788,Tunisia,TUN,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,121,-1,N/A,,121,,6259,6259,,0
H0,1997,1997,1997,6,1,0,M,788,Tunisia,TUN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,56128,-1,N/A,,56128,,2066469,2066469,,0
H0,1997,1997,1997,6,1,0,M,788,Tunisia,TUN,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,144,-1,N/A,,144,,683,683,,0
H0,1997,1997,1997,6,1,0,X,788,Tunisia,TUN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,91560,-1,N/A,,91560,,4452362,,4452362,0
H0,1997,1997,1997,6,1,0,X,788,Tunisia,TUN,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,539,-1,N/A,,539,,20706,,20706,0
H0,1997,1997,1997,6,1,0,X,788,Tunisia,TUN,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,16398,-1,N/A,,16398,,625735,,625735,0
H0,1997,1997,1997,6,1,0,X,788,Tunisia,TUN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,304,-1,N/A,,304,,27719,,27719,0
H0,1997,1997,1997,6,1,0,X,788,Tunisia,TUN,434,Libya,LBY,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,539,-1,N/A,,539,,13469,,13469,0
H0,1997,1997,1997,6,1,0,X,788,Tunisia,TUN,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,773,-1,N/A,,773,,42205,,42205,0
H0,1997,1997,1997,6,1,0,X,788,Tunisia,TUN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,72890,-1,N/A,,72890,,3722482,,3722482,0
H0,1997,1997,1997,6,1,0,X,788,Tunisia,TUN,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,117,-1,N/A,,117,,46,,46,0
H0,1998,1998,1998,6,1,0,M,788,Tunisia,TUN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,84910,-1,N/A,,84910,,1729936,1729936,,0
H0,1998,1998,1998,6,1,0,M,788,Tunisia,TUN,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,85,-1,N/A,,85,,4651,4651,,0
H0,1998,1998,1998,6,1,0,M,788,Tunisia,TUN,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,3875,-1,N/A,,3875,,45297,45297,,0
H0,1998,1998,1998,6,1,0,M,788,Tunisia,TUN,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,19125,-1,N/A,,19125,,523875,523875,,0
H0,1998,1998,1998,6,1,0,M,788,Tunisia,TUN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,304,-1,N/A,,304,,8939,8939,,0
H0,1998,1998,1998,6,1,0,M,788,Tunisia,TUN,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,3062,-1,N/A,,3062,,18572,18572,,0
H0,1998,1998,1998,6,1,0,M,788,Tunisia,TUN,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,1250,-1,N/A,,1250,,22835,22835,,0
H0,1998,1998,1998,6,1,0,M,788,Tunisia,TUN,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,109,-1,N/A,,109,,3903,3903,,0
H0,1998,1998,1998,6,1,0,M,788,Tunisia,TUN,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,18,-1,N/A,,18,,610,610,,0
H0,1998,1998,1998,6,1,0,M,788,Tunisia,TUN,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,1500,-1,N/A,,1500,,40513,40513,,0
H0,1998,1998,1998,6,1,0,M,788,Tunisia,TUN,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,445,-1,N/A,,445,,23646,23646,,0
H0,1998,1998,1998,6,1,0,M,788,Tunisia,TUN,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,417,-1,N/A,,417,,8421,8421,,0
H0,1998,1998,1998,6,1,0,M,788,Tunisia,TUN,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,12062,-1,N/A,,12062,,75065,75065,,0
H0,1998,1998,1998,6,1,0,M,788,Tunisia,TUN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,42531,-1,N/A,,42531,,952727,952727,,0
H0,1998,1998,1998,6,1,0,M,788,Tunisia,TUN,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,127,-1,N/A,,127,,882,882,,0
H0,1998,1998,1998,6,1,0,X,788,Tunisia,TUN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,83999,-1,N/A,,83999,,3784521,,3784521,0
H0,1998,1998,1998,6,1,0,X,788,Tunisia,TUN,12,Algeria,DZA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,792,-1,N/A,,792,,21298,,21298,0
H0,1998,1998,1998,6,1,0,X,788,Tunisia,TUN,40,Austria,AUT,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,105,-1,N/A,,105,,4853,,4853,0
H0,1998,1998,1998,6,1,0,X,788,Tunisia,TUN,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,10937,-1,N/A,,10937,,355928,,355928,0
H0,1998,1998,1998,6,1,0,X,788,Tunisia,TUN,258,French Polynesia,PYF,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,417,-1,N/A,,417,,14356,,14356,0
H0,1998,1998,1998,6,1,0,X,788,Tunisia,TUN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,316,-1,N/A,,316,,10875,,10875,0
H0,1998,1998,1998,6,1,0,X,788,Tunisia,TUN,434,Libya,LBY,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,218,-1,N/A,,218,,29251,,29251,0
H0,1998,1998,1998,6,1,0,X,788,Tunisia,TUN,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,410,-1,N/A,,410,,20140,,20140,0
H0,1998,1998,1998,6,1,0,X,788,Tunisia,TUN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,70804,-1,N/A,,70804,,3327820,,3327820,0
H0,1999,1999,1999,6,1,0,M,788,Tunisia,TUN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,57627,-1,N/A,,57627,,1075656,1075656,,0
H0,1999,1999,1999,6,1,0,M,788,Tunisia,TUN,40,Austria,AUT,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,78,-1,N/A,,78,,15005,15005,,0
H0,1999,1999,1999,6,1,0,M,788,Tunisia,TUN,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,156,-1,N/A,,156,,5385,5385,,0
H0,1999,1999,1999,6,1,0,M,788,Tunisia,TUN,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,1500,-1,N/A,,1500,,19562,19562,,0
H0,1999,1999,1999,6,1,0,M,788,Tunisia,TUN,203,Czechia,CZE,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,3,-1,N/A,,3,,564,564,,0
H0,1999,1999,1999,6,1,0,M,788,Tunisia,TUN,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,21050,-1,N/A,,21050,,635689,635689,,0
H0,1999,1999,1999,6,1,0,M,788,Tunisia,TUN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,4187,-1,N/A,,4187,,47896,47896,,0
H0,1999,1999,1999,6,1,0,M,788,Tunisia,TUN,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,4312,-1,N/A,,4312,,19237,19237,,0
H0,1999,1999,1999,6,1,0,M,788,Tunisia,TUN,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,1187,-1,N/A,,1187,,34408,34408,,0
H0,1999,1999,1999,6,1,0,M,788,Tunisia,TUN,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,93,-1,N/A,,93,,4631,4631,,0
H0,1999,1999,1999,6,1,0,M,788,Tunisia,TUN,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,382,-1,N/A,,382,,2853,2853,,0
H0,1999,1999,1999,6,1,0,M,788,Tunisia,TUN,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,2000,-1,N/A,,2000,,34016,34016,,0
