Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2018,2018,2018,6,1,0,M,704,Viet Nam,VNM,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,203,-1,N/A,0,203,0,32768,32768.43,,6
H5,2018,2018,2018,6,1,0,M,704,Viet Nam,VNM,246,Finland,FIN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,19025,-1,N/A,0,19025,0,3067448,3067448.3,,6
H5,2018,2018,2018,6,1,0,M,704,Viet Nam,VNM,348,Hungary,HUN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,7263,-1,N/A,0,7263,0,1171036,1171036.43,,6
H5,2018,2018,2018,6,1,0,M,704,Viet Nam,VNM,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,784,-1,N/A,0,784,0,126562,126562.88,,6
H5,2018,2018,2018,6,1,0,M,704,Viet Nam,VNM,642,Romania,ROU,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2791,-1,N/A,0,2791,0,450034,450034.77,,6
H5,2018,2018,2018,6,1,0,M,704,Viet Nam,VNM,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,11864,-1,N/A,0,11864,0,1912914,1912914.29,,6
H5,2018,2018,2018,6,1,0,M,704,Viet Nam,VNM,300,Greece,GRC,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,109,-1,N/A,0,109,0,17644,17644.26,,6
H5,2018,2018,2018,6,1,0,M,704,Viet Nam,VNM,703,Slovakia,SVK,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,41,-1,N/A,0,41,0,6705,6705,,6
H5,2018,2018,2018,6,1,0,M,704,Viet Nam,VNM,100,Bulgaria,BGR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,142,-1,N/A,0,142,0,22968,22968.7,,6
H5,2018,2018,2018,6,1,0,M,704,Viet Nam,VNM,804,Ukraine,UKR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,6,-1,N/A,0,6,0,1005,1005,,6
H5,2018,2018,2018,6,1,0,M,704,Viet Nam,VNM,32,Argentina,ARG,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,32,-1,N/A,0,32,0,5250,5250,,6
H5,2018,2018,2018,6,1,0,M,704,Viet Nam,VNM,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,5,-1,N/A,0,5,0,850,850,,6
H5,2018,2018,2018,6,1,0,M,704,Viet Nam,VNM,196,Cyprus,CYP,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,29,-1,N/A,0,29,0,4768,4768.9,,6
H5,2018,2018,2018,6,1,0,M,704,Viet Nam,VNM,233,Estonia,EST,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,20,-1,N/A,0,20,0,3280,3280.71,,6
H5,2018,2018,2018,6,1,0,M,704,Viet Nam,VNM,352,Iceland,ISL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,3,-1,N/A,0,3,0,553,553.5,,6
H5,2018,2018,2018,6,1,0,M,704,Viet Nam,VNM,440,Lithuania,LTU,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2628,-1,N/A,0,2628,0,423841,423841.91,,6
H5,2018,2018,2018,6,1,0,M,704,Viet Nam,VNM,442,Luxembourg,LUX,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,217,-1,N/A,0,217,0,35061,35061.11,,6
H5,2018,2018,2018,6,1,0,M,704,Viet Nam,VNM,818,Egypt,EGY,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,78,-1,N/A,0,78,0,12654,12654.5,,6
H5,2018,2018,2018,6,1,0,M,704,Viet Nam,VNM,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,43315,-1,N/A,0,43315,0,6983657,6983657.19,,6
H5,2018,2018,2018,6,1,0,M,704,Viet Nam,VNM,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,470,-1,N/A,0,470,0,75894,75894.87,,6
H5,2018,2018,2018,6,1,0,M,704,Viet Nam,VNM,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,24014,-1,N/A,0,24014,0,3871821,3871821.64,,6
H5,2018,2018,2018,6,1,0,M,704,Viet Nam,VNM,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1640,-1,N/A,0,1640,0,264545,264545,,6
H5,2018,2018,2018,6,1,0,M,704,Viet Nam,VNM,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,191124,-1,N/A,0,191124,0,30814647,30814647.93,,6
H5,2018,2018,2018,6,1,0,M,704,Viet Nam,VNM,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,608,-1,N/A,0,608,0,98115,98115.13,,6
H5,2018,2018,2018,6,1,0,M,704,Viet Nam,VNM,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,303962,-1,N/A,0,303962,0,49007191,49007191,,6
H5,2018,2018,2018,6,1,0,M,704,Viet Nam,VNM,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,6274,-1,N/A,0,6274,0,1011668,1011668.63,,6
H5,2018,2018,2018,6,1,0,M,704,Viet Nam,VNM,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,74249,-1,N/A,0,74249,0,11971146,11971146.61,,6
H5,2018,2018,2018,6,1,0,M,704,Viet Nam,VNM,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,53853,-1,N/A,0,53853,0,8682697,8682697.66,,6
H5,2018,2018,2018,6,1,0,M,704,Viet Nam,VNM,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,40563,-1,N/A,0,40563,0,6539992,6539992.25,,6
H5,2018,2018,2018,6,1,0,X,704,Viet Nam,VNM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,29524,-1,N/A,0,29524,0,3822983,,3822983.39,6
H5,2018,2018,2018,6,1,0,X,704,Viet Nam,VNM,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,50,-1,N/A,0,50,0,6529,,6529.28,6
H5,2018,2018,2018,6,1,0,X,704,Viet Nam,VNM,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,23,-1,N/A,0,23,0,3042,,3042.19,6
H5,2018,2018,2018,6,1,0,X,704,Viet Nam,VNM,104,Myanmar,MMR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,414,-1,N/A,0,414,0,53668,,53668.6,6
H5,2018,2018,2018,6,1,0,X,704,Viet Nam,VNM,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,138,-1,N/A,0,138,0,17975,,17975,6
H5,2018,2018,2018,6,1,0,X,704,Viet Nam,VNM,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,95,-1,N/A,0,95,0,12367,,12367.5,6
H5,2018,2018,2018,6,1,0,X,704,Viet Nam,VNM,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,8,-1,N/A,0,8,0,1077,,1077.38,6
H5,2018,2018,2018,6,1,0,X,704,Viet Nam,VNM,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,164,-1,N/A,0,164,0,21243,,21243.2,6
H5,2018,2018,2018,6,1,0,X,704,Viet Nam,VNM,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,11,-1,N/A,0,11,0,1500,,1500,6
H5,2018,2018,2018,6,1,0,X,704,Viet Nam,VNM,586,Pakistan,PAK,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,68,-1,N/A,0,68,0,8925,,8925,6
H5,2018,2018,2018,6,1,0,X,704,Viet Nam,VNM,246,Finland,FIN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,103,-1,N/A,0,103,0,13433,,13433,6
H5,2018,2018,2018,6,1,0,X,704,Viet Nam,VNM,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2799,-1,N/A,0,2799,0,362560,,362560,6
H5,2018,2018,2018,6,1,0,X,704,Viet Nam,VNM,360,Indonesia,IDN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,62,-1,N/A,0,62,0,8055,,8055.83,6
H5,2018,2018,2018,6,1,0,X,704,Viet Nam,VNM,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,20,-1,N/A,0,20,0,2711,,2711.31,6
H5,2018,2018,2018,6,1,0,X,704,Viet Nam,VNM,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1073,-1,N/A,0,1073,0,139011,,139011.41,6
H5,2018,2018,2018,6,1,0,X,704,Viet Nam,VNM,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,103,-1,N/A,0,103,0,13437,,13437.5,6
H5,2018,2018,2018,6,1,0,X,704,Viet Nam,VNM,116,Cambodia,KHM,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,310,-1,N/A,0,310,0,40177,,40177.54,6
H5,2018,2018,2018,6,1,0,X,704,Viet Nam,VNM,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,199,-1,N/A,0,199,0,25835,,25835,6
H5,2018,2018,2018,6,1,0,X,704,Viet Nam,VNM,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,14688,-1,N/A,0,14688,0,1901913,,1901913.15,6
H5,2018,2018,2018,6,1,0,X,704,Viet Nam,VNM,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,9181,-1,N/A,0,9181,0,1188898,,1188898.5,6
