Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H2,2009,2009,2009,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,173,,6939,6939,,4
H2,2009,2009,2009,6,1,0,M,585,Palau,PLW,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,48,,1922,1922,,4
H2,2009,2009,2009,6,1,0,M,585,Palau,PLW,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,63,,2518,2518,,4
H2,2009,2009,2009,6,1,0,M,585,Palau,PLW,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,217,,8666,8666,,4
H2,2009,2009,2009,6,1,0,M,585,Palau,PLW,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,,,6,6,,4
H2,2009,2009,2009,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,83,,3304,3304,,4
H2,2010,2010,2010,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,655,,24602,24602,,4
H2,2010,2010,2010,6,1,0,M,585,Palau,PLW,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,1,,25,25,,4
H2,2010,2010,2010,6,1,0,M,585,Palau,PLW,231,Ethiopia,ETH,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,2,,72,72,,4
H2,2010,2010,2010,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,12,,449,449,,4
H2,2010,2010,2010,6,1,0,M,585,Palau,PLW,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,73,,2760,2760,,4
H2,2010,2010,2010,6,1,0,M,585,Palau,PLW,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,368,,13813,13813,,4
H2,2010,2010,2010,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,199,,7484,7484,,4
H2,2011,2011,2011,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,706,,27493,27493,,4
H2,2011,2011,2011,6,1,0,M,585,Palau,PLW,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,,,4,4,,4
H2,2011,2011,2011,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,7,,284,284,,4
H2,2011,2011,2011,6,1,0,M,585,Palau,PLW,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,2,,93,93,,4
H2,2011,2011,2011,6,1,0,M,585,Palau,PLW,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,110,,4267,4267,,4
H2,2011,2011,2011,6,1,0,M,585,Palau,PLW,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,307,,11959,11959,,4
H2,2011,2011,2011,6,1,0,M,585,Palau,PLW,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,,,4,4,,4
H2,2011,2011,2011,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,279,,10882,10882,,4
H2,2012,2012,2012,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,6740,-1,N/A,,890,,41580,41580,,4
H2,2012,2012,2012,6,1,0,M,585,Palau,PLW,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,251,-1,N/A,,3,,133,133,,4
H2,2012,2012,2012,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,75,-1,N/A,,7,,345,345,,4
H2,2012,2012,2012,6,1,0,M,585,Palau,PLW,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,3,-1,N/A,,3,,153,153,,4
H2,2012,2012,2012,6,1,0,M,585,Palau,PLW,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,1768,-1,N/A,,141,,6582,6582,,4
H2,2012,2012,2012,6,1,0,M,585,Palau,PLW,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,1816,-1,N/A,,515,,24050,24050,,4
H2,2012,2012,2012,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,2827,-1,N/A,,221,,10316,10316,,4
H2,2013,2013,2013,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,1787,,78379,78379,,4
H2,2013,2013,2013,6,1,0,M,585,Palau,PLW,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,4,,177,177,,4
H2,2013,2013,2013,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,6,,284,284,,4
H2,2013,2013,2013,6,1,0,M,585,Palau,PLW,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,344,,15106,15106,,4
H2,2013,2013,2013,6,1,0,M,585,Palau,PLW,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,8,,340,340,,4
H2,2013,2013,2013,6,1,0,M,585,Palau,PLW,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,125,,5486,5486,,4
H2,2013,2013,2013,6,1,0,M,585,Palau,PLW,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,964,,42277,42277,,4
H2,2013,2013,2013,6,1,0,M,585,Palau,PLW,660,Anguilla,AIA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,8,,345,345,,4
H2,2013,2013,2013,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,327,,14364,14364,,4
H4,2014,2014,2014,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,9750,-1,N/A,,2283,,87869,87869,,4
H4,2014,2014,2014,6,1,0,M,585,Palau,PLW,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,12,-1,N/A,,3,,131,131,,4
H4,2014,2014,2014,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,2170,-1,N/A,,62,,2405,2405,,4
H4,2014,2014,2014,6,1,0,M,585,Palau,PLW,384,Côte d'Ivoire,CIV,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,6,-1,N/A,,5,,192,192,,4
H4,2014,2014,2014,6,1,0,M,585,Palau,PLW,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,461,-1,N/A,,454,,17458,17458,,4
H4,2014,2014,2014,6,1,0,M,585,Palau,PLW,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,824,-1,N/A,,157,,6050,6050,,4
H4,2014,2014,2014,6,1,0,M,585,Palau,PLW,580,N. Mariana Isds,MNP,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,20,-1,N/A,,,,9,9,,4
H4,2014,2014,2014,6,1,0,M,585,Palau,PLW,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,2349,-1,N/A,,914,,35197,35197,,4
H4,2014,2014,2014,6,1,0,M,585,Palau,PLW,804,Ukraine,UKR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,2,-1,N/A,,8,,315,315,,4
H4,2014,2014,2014,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,3906,-1,N/A,,678,,26114,26114,,4
H4,2014,2014,2014,6,1,0,X,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,20,-1,N/A,,,,9,,9,4
H4,2014,2014,2014,6,1,0,X,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,20,-1,N/A,,,,9,,9,4
H4,2015,2015,2015,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,7582,-1,N/A,,2046,,85622,85622,,4
H4,2015,2015,2015,6,1,0,M,585,Palau,PLW,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,429,-1,N/A,,54,,2248,2248,,4
H4,2015,2015,2015,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,194,-1,N/A,,10,,426,426,,4
H4,2015,2015,2015,6,1,0,M,585,Palau,PLW,384,Côte d'Ivoire,CIV,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,5,-1,N/A,,,,19,19,,4
H4,2015,2015,2015,6,1,0,M,585,Palau,PLW,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,395,-1,N/A,,383,,16004,16004,,4
H4,2015,2015,2015,6,1,0,M,585,Palau,PLW,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,1186,-1,N/A,,246,,10272,10272,,4
H4,2015,2015,2015,6,1,0,M,585,Palau,PLW,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,2395,-1,N/A,,990,,41422,41422,,4
H4,2015,2015,2015,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,2978,-1,N/A,,364,,15231,15231,,4
H4,2016,2016,2016,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,12100,-1,N/A,,2443,,94074,94074,,4
H4,2016,2016,2016,6,1,0,M,585,Palau,PLW,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,308,-1,N/A,,50,,1926,1926,,4
H4,2016,2016,2016,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,24,-1,N/A,,3,,101,101,,4
H4,2016,2016,2016,6,1,0,M,585,Palau,PLW,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,31,-1,N/A,,,,12,12,,4
H4,2016,2016,2016,6,1,0,M,585,Palau,PLW,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,58,-1,N/A,,133,,5127,5127,,4
H4,2016,2016,2016,6,1,0,M,585,Palau,PLW,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,2034,-1,N/A,,365,,14069,14069,,4
H4,2016,2016,2016,6,1,0,M,585,Palau,PLW,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,3101,-1,N/A,,1280,,49276,49276,,4
H4,2016,2016,2016,6,1,0,M,585,Palau,PLW,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,1,-1,N/A,,4,,149,149,,4
H4,2016,2016,2016,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,6544,-1,N/A,,608,,23414,23414,,4
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,6024,5,u,6024.99,,,57328,,57328.97,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,2610,5,u,2610.1,,,44145,,44145.2,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,2100,Sea,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,3145,5,u,3145.59,,,11804,,11804.4,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,9200,"Postal consignments, mail or courier shipment",900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,269,5,u,269.3,,,1379,,1379.37,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,20,Andorra,AND,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,2,5,u,2,,,0,,0.6,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,20,Andorra,AND,0,World,W00,C00,All CPCs,2100,Sea,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,2,5,u,2,,,0,,0.6,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,156,China,CHN,0,World,W00,C00,All CPCs,2100,Sea,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,496,5,u,496,,,1273,,1273.26,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,496,5,u,496,,,1273,,1273.26,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,12,5,u,12,,,61,,61.68,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,2100,Sea,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,12,5,u,12,,,61,,61.68,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,392,Japan,JPN,0,World,W00,C00,All CPCs,2100,Sea,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,26,5,u,26,,,171,,171.1,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,26,5,u,26,,,171,,171.1,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,2100,Sea,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,416,5,u,416,,,3122,,3122.87,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,416,5,u,416,,,3122,,3122.87,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,608,Philippines,PHL,0,World,W00,C00,All CPCs,2100,Sea,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,241,5,u,241,,,372,,372.44,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,608,Philippines,PHL,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,2599,5,u,2599.1,,,43409,,43409.2,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,2840,5,u,2840.1,,,43781,,43781.64,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,1,5,u,1,,,2,,2.23,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,764,Thailand,THA,0,World,W00,C00,All CPCs,2100,Sea,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,1,5,u,1,,,2,,2.23,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,2231,5,u,2231.89,,,8915,,8915.59,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,11,5,u,11,,,736,,736,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,2100,Sea,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,1951,5,u,1951.59,,,6800,,6800.22,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,9200,"Postal consignments, mail or courier shipment",900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,269,5,u,269.3,,,1379,,1379.37,0
H5,2018,2018,2018,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,8365,5,u,8365,,,77228,,77228.63,0
H5,2018,2018,2018,6,1,0,M,585,Palau,PLW,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,4,5,u,4,,,5,,5.3,0
H5,2018,2018,2018,6,1,0,M,585,Palau,PLW,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,351,5,u,351,,,1412,,1412.69,0
H5,2018,2018,2018,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,41,5,u,41,,,268,,268.83,0
H5,2018,2018,2018,6,1,0,M,585,Palau,PLW,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,206,5,u,206,,,2781,,2781.87,0
H5,2018,2018,2018,6,1,0,M,585,Palau,PLW,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,792,5,u,792,,,2521,,2521.96,0
H5,2018,2018,2018,6,1,0,M,585,Palau,PLW,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,3696,5,u,3696,,,57759,,57759.71,0
