Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2017,2017,2017,6,1,0,M,659,Saint Kitts and Nevis,KNA,0,World,W00,76,Brazil,BRA,C00,All CPCs,1000,Air,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,1,8,kg,1,1,,136,136.889,,0
H3,2017,2017,2017,6,1,0,M,659,Saint Kitts and Nevis,KNA,0,World,W00,780,Trinidad and Tobago,TTO,C00,All CPCs,0,All MOTs,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,2,8,kg,2.27,2,,373,373.918,,0
H3,2017,2017,2017,6,1,0,M,659,Saint Kitts and Nevis,KNA,0,World,W00,76,Brazil,BRA,C00,All CPCs,0,All MOTs,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,1,8,kg,1,1,,136,136.889,,0
H0,1993,1993,1993,6,1,0,M,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; composite diagnostic or laboratory reagents, other than those of heading no. 3002 or 3006",8,kg,561,-1,N/A,,561,,2348,2348,,0
H0,1993,1993,1993,6,1,0,M,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; composite diagnostic or laboratory reagents, other than those of heading no. 3002 or 3006",8,kg,257,-1,N/A,,257,,2131,2131,,0
H0,1993,1993,1993,6,1,0,M,659,Saint Kitts and Nevis,KNA,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; composite diagnostic or laboratory reagents, other than those of heading no. 3002 or 3006",8,kg,304,-1,N/A,,304,,217,217,,0
H0,1993,1993,1993,6,1,0,RX,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; composite diagnostic or laboratory reagents, other than those of heading no. 3002 or 3006",8,kg,40,-1,N/A,,40,,925,,,0
H0,1993,1993,1993,6,1,0,RX,659,Saint Kitts and Nevis,KNA,500,Montserrat,MSR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; composite diagnostic or laboratory reagents, other than those of heading no. 3002 or 3006",8,kg,40,-1,N/A,,40,,925,,,0
H0,1993,1993,1993,6,1,0,X,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; composite diagnostic or laboratory reagents, other than those of heading no. 3002 or 3006",8,kg,40,-1,N/A,,40,,925,,925,0
H0,1993,1993,1993,6,1,0,X,659,Saint Kitts and Nevis,KNA,500,Montserrat,MSR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; composite diagnostic or laboratory reagents, other than those of heading no. 3002 or 3006",8,kg,40,-1,N/A,,40,,925,,925,0
H0,1994,1994,1994,6,1,0,M,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; composite diagnostic or laboratory reagents, other than those of heading no. 3002 or 3006",8,kg,56,-1,N/A,,56,,726,726,,0
H0,1994,1994,1994,6,1,0,M,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; composite diagnostic or laboratory reagents, other than those of heading no. 3002 or 3006",8,kg,51,-1,N/A,,51,,595,595,,0
H0,1994,1994,1994,6,1,0,M,659,Saint Kitts and Nevis,KNA,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; composite diagnostic or laboratory reagents, other than those of heading no. 3002 or 3006",8,kg,5,-1,N/A,,5,,131,131,,0
H0,1995,1995,1995,6,1,0,M,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; composite diagnostic or laboratory reagents, other than those of heading no. 3002 or 3006",8,kg,315,-1,N/A,,315,,12821,12821,,0
H0,1995,1995,1995,6,1,0,M,659,Saint Kitts and Nevis,KNA,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; composite diagnostic or laboratory reagents, other than those of heading no. 3002 or 3006",8,kg,3,-1,N/A,,3,,1183,1183,,0
H0,1995,1995,1995,6,1,0,M,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; composite diagnostic or laboratory reagents, other than those of heading no. 3002 or 3006",8,kg,218,-1,N/A,,218,,10945,10945,,0
H0,1995,1995,1995,6,1,0,M,659,Saint Kitts and Nevis,KNA,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; composite diagnostic or laboratory reagents, other than those of heading no. 3002 or 3006",8,kg,94,-1,N/A,,94,,693,693,,0
H0,1996,1996,1996,6,1,0,M,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; composite diagnostic or laboratory reagents, other than those of heading no. 3002 or 3006",8,kg,1203,-1,N/A,,1203,,37346,37346,,0
H0,1996,1996,1996,6,1,0,M,659,Saint Kitts and Nevis,KNA,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; composite diagnostic or laboratory reagents, other than those of heading no. 3002 or 3006",8,kg,4,-1,N/A,,4,,1734,1734,,0
H0,1996,1996,1996,6,1,0,M,659,Saint Kitts and Nevis,KNA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; composite diagnostic or laboratory reagents, other than those of heading no. 3002 or 3006",8,kg,328,-1,N/A,,328,,982,982,,0
H0,1996,1996,1996,6,1,0,M,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; composite diagnostic or laboratory reagents, other than those of heading no. 3002 or 3006",8,kg,871,-1,N/A,,871,,34630,34630,,0
H0,1997,1997,1997,6,1,0,M,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; composite diagnostic or laboratory reagents, other than those of heading no. 3002 or 3006",8,kg,539,-1,N/A,,539,,8873,8873,,0
H0,1997,1997,1997,6,1,0,M,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; composite diagnostic or laboratory reagents, other than those of heading no. 3002 or 3006",8,kg,535,-1,N/A,,535,,8416,8416,,0
H0,1997,1997,1997,6,1,0,M,659,Saint Kitts and Nevis,KNA,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; composite diagnostic or laboratory reagents, other than those of heading no. 3002 or 3006",8,kg,4,-1,N/A,,4,,457,457,,0
H1,1999,1999,1999,6,1,0,M,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,604,-1,N/A,,604,,16945,16945,,0
H1,1999,1999,1999,6,1,0,M,659,Saint Kitts and Nevis,KNA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,12,-1,N/A,,12,,870,870,,0
H1,1999,1999,1999,6,1,0,M,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,523,-1,N/A,,523,,15122,15122,,0
H1,1999,1999,1999,6,1,0,M,659,Saint Kitts and Nevis,KNA,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,69,-1,N/A,,69,,953,953,,0
H1,2000,2000,2000,6,1,0,M,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,2880,-1,N/A,,2880,,138973,138973,,0
H1,2000,2000,2000,6,1,0,M,659,Saint Kitts and Nevis,KNA,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,1,-1,N/A,,1,,3039,3039,,0
H1,2000,2000,2000,6,1,0,M,659,Saint Kitts and Nevis,KNA,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,30,-1,N/A,,30,,1707,1707,,0
H1,2000,2000,2000,6,1,0,M,659,Saint Kitts and Nevis,KNA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,1,-1,N/A,,1,,93,93,,0
H1,2000,2000,2000,6,1,0,M,659,Saint Kitts and Nevis,KNA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,68,-1,N/A,,68,,1683,1683,,0
H1,2000,2000,2000,6,1,0,M,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,2780,-1,N/A,,2780,,132451,132451,,0
H1,2001,2001,2001,6,1,0,M,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,3544,-1,N/A,,3544,,136464,136464,,0
H1,2001,2001,2001,6,1,0,M,659,Saint Kitts and Nevis,KNA,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,1,-1,N/A,,1,,109,109,,0
H1,2001,2001,2001,6,1,0,M,659,Saint Kitts and Nevis,KNA,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,251,-1,N/A,,251,,5899,5899,,0
H1,2001,2001,2001,6,1,0,M,659,Saint Kitts and Nevis,KNA,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,98,-1,N/A,,98,,5583,5583,,0
H1,2001,2001,2001,6,1,0,M,659,Saint Kitts and Nevis,KNA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,7,-1,N/A,,7,,1687,1687,,0
H1,2001,2001,2001,6,1,0,M,659,Saint Kitts and Nevis,KNA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,143,-1,N/A,,143,,6054,6054,,0
H1,2001,2001,2001,6,1,0,M,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,3044,-1,N/A,,3044,,117132,117132,,0
H1,2002,2002,2002,6,1,0,M,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,2159,-1,N/A,,2159,,108154,108154,,0
H1,2002,2002,2002,6,1,0,M,659,Saint Kitts and Nevis,KNA,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,31,-1,N/A,,31,,459,459,,0
H1,2002,2002,2002,6,1,0,M,659,Saint Kitts and Nevis,KNA,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,7,-1,N/A,,7,,976,976,,0
H1,2002,2002,2002,6,1,0,M,659,Saint Kitts and Nevis,KNA,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,25,-1,N/A,,25,,582,582,,0
H1,2002,2002,2002,6,1,0,M,659,Saint Kitts and Nevis,KNA,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,2,-1,N/A,,2,,1154,1154,,0
H1,2002,2002,2002,6,1,0,M,659,Saint Kitts and Nevis,KNA,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,10,-1,N/A,,10,,4003,4003,,0
H1,2002,2002,2002,6,1,0,M,659,Saint Kitts and Nevis,KNA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,5,-1,N/A,,5,,3285,3285,,0
H1,2002,2002,2002,6,1,0,M,659,Saint Kitts and Nevis,KNA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,42,-1,N/A,,42,,1507,1507,,0
H1,2002,2002,2002,6,1,0,M,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,2037,-1,N/A,,2037,,96189,96189,,0
H1,2002,2002,2002,6,1,0,RX,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,1237,-1,N/A,,1237,,6047,,,0
H1,2002,2002,2002,6,1,0,RX,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,1237,-1,N/A,,1237,,6047,,,0
H1,2002,2002,2002,6,1,0,X,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,1247,-1,N/A,,1247,,6110,,6110,0
H1,2002,2002,2002,6,1,0,X,659,Saint Kitts and Nevis,KNA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,10,-1,N/A,,10,,63,,63,0
H1,2002,2002,2002,6,1,0,X,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,1237,-1,N/A,,1237,,6047,,6047,0
H1,2003,2003,2003,6,1,0,M,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,2240,-1,N/A,,2240,,160891,160891,,0
H1,2003,2003,2003,6,1,0,M,659,Saint Kitts and Nevis,KNA,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,23,-1,N/A,,23,,2691,2691,,0
H1,2003,2003,2003,6,1,0,M,659,Saint Kitts and Nevis,KNA,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,38,-1,N/A,,38,,4804,4804,,0
H1,2003,2003,2003,6,1,0,M,659,Saint Kitts and Nevis,KNA,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,18,-1,N/A,,18,,4059,4059,,0
H1,2003,2003,2003,6,1,0,M,659,Saint Kitts and Nevis,KNA,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,5,-1,N/A,,5,,1002,1002,,0
H1,2003,2003,2003,6,1,0,M,659,Saint Kitts and Nevis,KNA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,12,-1,N/A,,12,,3315,3315,,0
H1,2003,2003,2003,6,1,0,M,659,Saint Kitts and Nevis,KNA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006",8,kg,46,-1,N/A,,46,,1791,1791,,0
