Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H0,1993,1993,1993,6,1,0,M,662,Saint Lucia,LCA,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,97,-1,N/A,,97,,947,947,,0
H0,1993,1993,1993,6,1,0,M,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,722,-1,N/A,,722,,21779,21779,,0
H0,1993,1993,1993,6,1,0,M,662,Saint Lucia,LCA,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,207,-1,N/A,,207,,913,913,,0
H0,1994,1994,1994,6,1,0,M,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,1694,-1,N/A,,1694,,12105,12105,,0
H0,1994,1994,1994,6,1,0,M,662,Saint Lucia,LCA,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,371,-1,N/A,,371,,1785,1785,,0
H0,1994,1994,1994,6,1,0,M,662,Saint Lucia,LCA,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,207,-1,N/A,,207,,1174,1174,,0
H0,1994,1994,1994,6,1,0,M,662,Saint Lucia,LCA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,195,-1,N/A,,195,,1012,1012,,0
H0,1994,1994,1994,6,1,0,M,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,859,-1,N/A,,859,,7536,7536,,0
H0,1994,1994,1994,6,1,0,M,662,Saint Lucia,LCA,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,62,-1,N/A,,62,,598,598,,0
H0,1995,1995,1995,6,1,0,M,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,1196,-1,N/A,,1196,,15966,15966,,0
H0,1995,1995,1995,6,1,0,M,662,Saint Lucia,LCA,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,85,-1,N/A,,85,,764,764,,0
H0,1995,1995,1995,6,1,0,M,662,Saint Lucia,LCA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,30,-1,N/A,,30,,831,831,,0
H0,1995,1995,1995,6,1,0,M,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,996,-1,N/A,,996,,13655,13655,,0
H0,1995,1995,1995,6,1,0,M,662,Saint Lucia,LCA,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,85,-1,N/A,,85,,716,716,,0
H0,1995,1995,1995,6,1,0,RX,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,34,-1,N/A,,34,,1073,,,0
H0,1995,1995,1995,6,1,0,RX,662,Saint Lucia,LCA,659,Saint Kitts and Nevis,KNA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,34,-1,N/A,,34,,1073,,,0
H0,1995,1995,1995,6,1,0,X,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,34,-1,N/A,,34,,1073,,1073,0
H0,1995,1995,1995,6,1,0,X,662,Saint Lucia,LCA,659,Saint Kitts and Nevis,KNA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,34,-1,N/A,,34,,1073,,1073,0
H0,1996,1996,1996,6,1,0,M,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,1332,-1,N/A,,1332,,21165,21165,,0
H0,1996,1996,1996,6,1,0,M,662,Saint Lucia,LCA,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,191,-1,N/A,,191,,2772,2772,,0
H0,1996,1996,1996,6,1,0,M,662,Saint Lucia,LCA,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,167,-1,N/A,,167,,2578,2578,,0
H0,1996,1996,1996,6,1,0,M,662,Saint Lucia,LCA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,41,-1,N/A,,41,,1482,1482,,0
H0,1996,1996,1996,6,1,0,M,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,890,-1,N/A,,890,,13999,13999,,0
H0,1996,1996,1996,6,1,0,M,662,Saint Lucia,LCA,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,43,-1,N/A,,43,,334,334,,0
H0,1997,1997,1997,6,1,0,M,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,1104,-1,N/A,,1104,,17870,17870,,0
H0,1997,1997,1997,6,1,0,M,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,894,-1,N/A,,894,,16507,16507,,0
H0,1997,1997,1997,6,1,0,M,662,Saint Lucia,LCA,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,210,-1,N/A,,210,,1363,1363,,0
H0,1997,1997,1997,6,1,0,RX,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,1,-1,N/A,,1,,131,,,0
H0,1997,1997,1997,6,1,0,RX,662,Saint Lucia,LCA,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,1,-1,N/A,,1,,131,,,0
H0,1997,1997,1997,6,1,0,X,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,1,-1,N/A,,1,,131,,131,0
H0,1997,1997,1997,6,1,0,X,662,Saint Lucia,LCA,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,1,-1,N/A,,1,,131,,131,0
H0,1998,1998,1998,6,1,0,M,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,1743,-1,N/A,,1743,,36218,36218,,0
H0,1998,1998,1998,6,1,0,M,662,Saint Lucia,LCA,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,62,-1,N/A,,62,,824,824,,0
H0,1998,1998,1998,6,1,0,M,662,Saint Lucia,LCA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,113,-1,N/A,,113,,2497,2497,,0
H0,1998,1998,1998,6,1,0,M,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,1375,-1,N/A,,1375,,31600,31600,,0
H0,1998,1998,1998,6,1,0,M,662,Saint Lucia,LCA,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,193,-1,N/A,,193,,1297,1297,,0
H0,1999,1999,1999,6,1,0,M,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,1735,-1,N/A,,1735,,31029,31029,,0
H0,1999,1999,1999,6,1,0,M,662,Saint Lucia,LCA,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,171,-1,N/A,,171,,2620,2620,,0
H0,1999,1999,1999,6,1,0,M,662,Saint Lucia,LCA,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,18,-1,N/A,,18,,844,844,,0
H0,1999,1999,1999,6,1,0,M,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,1312,-1,N/A,,1312,,25472,25472,,0
H0,1999,1999,1999,6,1,0,M,662,Saint Lucia,LCA,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,234,-1,N/A,,234,,2093,2093,,0
H1,2000,2000,2000,6,1,0,M,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,7633,-1,N/A,,1457,,20691,20691,,2
H1,2000,2000,2000,6,1,0,M,662,Saint Lucia,LCA,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,130,-1,N/A,,25,,353,353,,2
H1,2000,2000,2000,6,1,0,M,662,Saint Lucia,LCA,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,178,-1,N/A,,124,,484,484,,2
H1,2000,2000,2000,6,1,0,M,662,Saint Lucia,LCA,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,49,-1,N/A,,1,,133,133,,2
H1,2000,2000,2000,6,1,0,M,662,Saint Lucia,LCA,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,67,-1,N/A,,35,,183,183,,2
H1,2000,2000,2000,6,1,0,M,662,Saint Lucia,LCA,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,11,-1,N/A,,5,,29,29,,2
H1,2000,2000,2000,6,1,0,M,662,Saint Lucia,LCA,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,125,-1,N/A,,8,,340,340,,2
H1,2000,2000,2000,6,1,0,M,662,Saint Lucia,LCA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,183,-1,N/A,,11,,497,497,,2
H1,2000,2000,2000,6,1,0,M,662,Saint Lucia,LCA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,666,-1,N/A,,46,,1804,1804,,2
H1,2000,2000,2000,6,1,0,M,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,5894,-1,N/A,,1169,,15977,15977,,2
H1,2000,2000,2000,6,1,0,M,662,Saint Lucia,LCA,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,329,-1,N/A,,33,,891,891,,2
H1,2000,2000,2000,6,1,0,RX,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,19,-1,N/A,,1,,44,,,2
H1,2000,2000,2000,6,1,0,RX,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,19,-1,N/A,,1,,44,,,2
H1,2000,2000,2000,6,1,0,X,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,19,-1,N/A,,1,,44,,44,2
H1,2000,2000,2000,6,1,0,X,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,19,-1,N/A,,1,,44,,44,2
H1,2001,2001,2001,6,1,0,M,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,5117,-1,N/A,,1222,,15599,15599,,2
H1,2001,2001,2001,6,1,0,M,662,Saint Lucia,LCA,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,310,-1,N/A,,153,,945,945,,2
H1,2001,2001,2001,6,1,0,M,662,Saint Lucia,LCA,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,17,-1,N/A,,3,,50,50,,2
H1,2001,2001,2001,6,1,0,M,662,Saint Lucia,LCA,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,219,-1,N/A,,4,,667,667,,2
H1,2001,2001,2001,6,1,0,M,662,Saint Lucia,LCA,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,442,-1,N/A,,10,,1347,1347,,2
H1,2001,2001,2001,6,1,0,M,662,Saint Lucia,LCA,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,143,-1,N/A,,37,,436,436,,2
H1,2001,2001,2001,6,1,0,M,662,Saint Lucia,LCA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,17,-1,N/A,,7,,52,52,,2
H1,2001,2001,2001,6,1,0,M,662,Saint Lucia,LCA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,366,-1,N/A,,46,,1114,1114,,2
H1,2001,2001,2001,6,1,0,M,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,3605,-1,N/A,,962,,10987,10987,,2
H1,2002,2002,2002,6,1,0,M,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,6549,-1,N/A,,2245,,24161,24161,,0
H1,2002,2002,2002,6,1,0,M,662,Saint Lucia,LCA,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,96,-1,N/A,,1,,81,81,,0
H1,2002,2002,2002,6,1,0,M,662,Saint Lucia,LCA,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,1191,-1,N/A,,232,,1544,1544,,0
H1,2002,2002,2002,6,1,0,M,662,Saint Lucia,LCA,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,697,-1,N/A,,32,,2950,2950,,0
H1,2002,2002,2002,6,1,0,M,662,Saint Lucia,LCA,591,Panama,PAN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,185,-1,N/A,,95,,1666,1666,,0
H1,2002,2002,2002,6,1,0,M,662,Saint Lucia,LCA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,16,-1,N/A,,26,,26,26,,0
H1,2002,2002,2002,6,1,0,M,662,Saint Lucia,LCA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,150,-1,N/A,,34,,551,551,,0
H1,2002,2002,2002,6,1,0,M,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,4214,-1,N/A,,1825,,17342,17342,,0
H1,2002,2002,2002,6,1,0,RX,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,2,-1,N/A,,1,,8,,,0
H1,2002,2002,2002,6,1,0,RX,662,Saint Lucia,LCA,308,Grenada,GRD,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,2,-1,N/A,,1,,8,,,0
H1,2002,2002,2002,6,1,0,X,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,2,-1,N/A,,1,,8,,8,0
H1,2002,2002,2002,6,1,0,X,662,Saint Lucia,LCA,308,Grenada,GRD,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,2,-1,N/A,,1,,8,,8,0
H1,2003,2003,2003,6,1,0,M,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,12989,-1,N/A,,2732,,38777,38777,,0
H1,2003,2003,2003,6,1,0,M,662,Saint Lucia,LCA,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,134,-1,N/A,,23,,263,263,,0
H1,2003,2003,2003,6,1,0,M,662,Saint Lucia,LCA,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,1722,-1,N/A,,164,,2662,2662,,0
H1,2003,2003,2003,6,1,0,M,662,Saint Lucia,LCA,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,40,-1,N/A,,36,,150,150,,0
H1,2003,2003,2003,6,1,0,M,662,Saint Lucia,LCA,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,10,-1,N/A,,3,,17,17,,0
H1,2003,2003,2003,6,1,0,M,662,Saint Lucia,LCA,388,Jamaica,JAM,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,504,-1,N/A,,60,,1539,1539,,0
H1,2003,2003,2003,6,1,0,M,662,Saint Lucia,LCA,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,125,-1,N/A,,11,,979,979,,0
H1,2003,2003,2003,6,1,0,M,662,Saint Lucia,LCA,591,Panama,PAN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,90,-1,N/A,,23,,268,268,,0
H1,2003,2003,2003,6,1,0,M,662,Saint Lucia,LCA,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,40,-1,N/A,,7,,80,80,,0
H1,2003,2003,2003,6,1,0,M,662,Saint Lucia,LCA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,248,-1,N/A,,70,,962,962,,0
H1,2003,2003,2003,6,1,0,M,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,10040,-1,N/A,,2329,,31483,31483,,0
H1,2003,2003,2003,6,1,0,M,662,Saint Lucia,LCA,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,36,-1,N/A,,6,,374,374,,0
H1,2003,2003,2003,6,1,0,RX,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,21,-1,N/A,,6,,64,,,0
