Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2012,2012,2012,6,1,0,M,646,Rwanda,RWA,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,3200,Road,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,200,8,kg,200,200,0,110,110.32,94.526,0
H3,2012,2012,2012,6,1,0,M,646,Rwanda,RWA,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,200,8,kg,200,200,0,110,110.32,94.526,0
H3,2012,2012,2012,6,1,0,M,646,Rwanda,RWA,442,Luxembourg,LUX,0,World,W00,C00,All CPCs,0,All MOTs,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,9,8,kg,9,9,0,567,567.787,562.388,0
H3,2012,2012,2012,6,1,0,M,646,Rwanda,RWA,442,Luxembourg,LUX,0,World,W00,C00,All CPCs,1000,Air,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,9,8,kg,9,9,0,567,567.787,562.388,0
H3,2012,2012,2012,6,1,0,M,646,Rwanda,RWA,404,Kenya,KEN,0,World,W00,C00,All CPCs,0,All MOTs,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,1565,8,kg,1565,1565,0,15321,15321.735,15190.428,0
H3,2012,2012,2012,6,1,0,M,646,Rwanda,RWA,404,Kenya,KEN,0,World,W00,C00,All CPCs,1000,Air,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,56,8,kg,56,56,0,10074,10074.621,9978.538,0
H3,2012,2012,2012,6,1,0,M,646,Rwanda,RWA,404,Kenya,KEN,0,World,W00,C00,All CPCs,3200,Road,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,1509,8,kg,1509,1509,0,5247,5247.114,5211.889,0
H3,2012,2012,2012,6,1,0,M,646,Rwanda,RWA,276,Germany,DEU,0,World,W00,C00,All CPCs,1000,Air,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,87,8,kg,87,87,0,3578,3578.358,3356.33,0
H3,2012,2012,2012,6,1,0,M,646,Rwanda,RWA,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,87,8,kg,87,87,0,3578,3578.358,3356.33,0
H3,2012,2012,2012,6,1,0,M,646,Rwanda,RWA,251,France,FRA,0,World,W00,C00,All CPCs,1000,Air,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,5,8,kg,5,5,0,523,523.879,518.89,0
H3,2012,2012,2012,6,1,0,M,646,Rwanda,RWA,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,5,8,kg,5,5,0,523,523.879,518.89,0
H3,2012,2012,2012,6,1,0,M,646,Rwanda,RWA,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,24,8,kg,24,24,0,8580,8580.287,8498.654,0
H3,2012,2012,2012,6,1,0,M,646,Rwanda,RWA,56,Belgium,BEL,0,World,W00,C00,All CPCs,1000,Air,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,24,8,kg,24,24,0,8580,8580.287,8498.654,0
H3,2012,2012,2012,6,1,0,M,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,2247,8,kg,2247,2247,0,78494,78494.013,77915.643,0
H3,2012,2012,2012,6,1,0,M,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,3200,Road,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,1709,8,kg,1709,1709,0,5357,5357.434,5306.416,0
H3,2012,2012,2012,6,1,0,M,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,1000,Air,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,538,8,kg,538,538,0,73136,73136.579,72609.227,0
H4,2013,2013,2013,6,1,0,DX,646,Rwanda,RWA,404,Kenya,KEN,0,World,W00,C00,All CPCs,0,All MOTs,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,553,8,kg,553,553,0,2413,2418.789,2413.412,0
H4,2013,2013,2013,6,1,0,DX,646,Rwanda,RWA,404,Kenya,KEN,0,World,W00,C00,All CPCs,3200,Road,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,553,8,kg,553,553,0,2413,2418.789,2413.412,0
H4,2013,2013,2013,6,1,0,M,646,Rwanda,RWA,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,59,8,kg,59,59,0,8032,8032.659,7791.556,0
H4,2013,2013,2013,6,1,0,M,646,Rwanda,RWA,56,Belgium,BEL,0,World,W00,C00,All CPCs,1000,Air,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,59,8,kg,59,59,0,8032,8032.659,7791.556,0
H4,2013,2013,2013,6,1,0,DX,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,3200,Road,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,553,8,kg,553,553,0,2413,2418.789,2413.412,0
H4,2013,2013,2013,6,1,0,DX,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,553,8,kg,553,553,0,2413,2418.789,2413.412,0
H4,2013,2013,2013,6,1,0,M,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,1000,Air,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,313,8,kg,313,313,0,36202,36202.304,35734.348,0
H4,2013,2013,2013,6,1,0,M,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,3200,Road,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,3791,8,kg,3791,3791,0,11520,11520.649,11381.232,0
H4,2013,2013,2013,6,1,0,M,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,4104,8,kg,4104,4104,0,47722,47722.953,47115.58,0
H4,2013,2013,2013,6,1,0,RX,646,Rwanda,RWA,800,Uganda,UGA,0,World,W00,C00,All CPCs,0,All MOTs,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,5,8,kg,5,5,0,1268,1271.015,1268.19,0
H4,2013,2013,2013,6,1,0,RX,646,Rwanda,RWA,800,Uganda,UGA,0,World,W00,C00,All CPCs,1000,Air,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,5,8,kg,5,5,0,1268,1271.015,1268.19,0
H4,2013,2013,2013,6,1,0,M,646,Rwanda,RWA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,763,8,kg,763,763,0,5258,5258.859,5197.162,0
H4,2013,2013,2013,6,1,0,M,646,Rwanda,RWA,442,Luxembourg,LUX,0,World,W00,C00,All CPCs,0,All MOTs,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,69,8,kg,69,69,0,4541,4541.465,4392.904,0
H4,2013,2013,2013,6,1,0,M,646,Rwanda,RWA,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,170,8,kg,170,170,0,23000,23000.159,22927.477,0
H4,2013,2013,2013,6,1,0,M,646,Rwanda,RWA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,3200,Road,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,753,8,kg,753,753,0,4635,4635.856,4579.758,0
H4,2013,2013,2013,6,1,0,M,646,Rwanda,RWA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,1000,Air,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,10,8,kg,10,10,0,623,623.002,617.404,0
H4,2013,2013,2013,6,1,0,M,646,Rwanda,RWA,710,South Africa,ZAF,0,World,W00,C00,All CPCs,1000,Air,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,170,8,kg,170,170,0,23000,23000.159,22927.477,0
H4,2013,2013,2013,6,1,0,M,646,Rwanda,RWA,442,Luxembourg,LUX,0,World,W00,C00,All CPCs,1000,Air,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,69,8,kg,69,69,0,4541,4541.465,4392.904,0
H4,2013,2013,2013,6,1,0,M,646,Rwanda,RWA,404,Kenya,KEN,0,World,W00,C00,All CPCs,0,All MOTs,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,3043,8,kg,3043,3043,0,6889,6889.811,6806.481,0
H4,2013,2013,2013,6,1,0,M,646,Rwanda,RWA,404,Kenya,KEN,0,World,W00,C00,All CPCs,3200,Road,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,3038,8,kg,3038,3038,0,6884,6884.792,6801.474,0
H4,2013,2013,2013,6,1,0,M,646,Rwanda,RWA,404,Kenya,KEN,0,World,W00,C00,All CPCs,1000,Air,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,5,8,kg,5,5,0,5,5.018,5.007,0
H4,2013,2013,2013,6,1,0,X,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,3200,Road,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,553,8,kg,553,553,0,2413,2418.789,2413.412,0
H4,2013,2013,2013,6,1,0,X,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,1000,Air,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,5,8,kg,5,5,0,1268,1271.015,1268.19,0
H4,2013,2013,2013,6,1,0,RX,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,1000,Air,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,5,8,kg,5,5,0,1268,1271.015,1268.19,0
H4,2013,2013,2013,6,1,0,RX,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,5,8,kg,5,5,0,1268,1271.015,1268.19,0
H4,2013,2013,2013,6,1,0,X,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,558,8,kg,558,558,0,3681,3689.803,3681.601,0
H4,2013,2013,2013,6,1,0,X,646,Rwanda,RWA,404,Kenya,KEN,0,World,W00,C00,All CPCs,3200,Road,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,553,8,kg,553,553,0,2413,2418.789,2413.412,0
H4,2013,2013,2013,6,1,0,X,646,Rwanda,RWA,404,Kenya,KEN,0,World,W00,C00,All CPCs,0,All MOTs,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,553,8,kg,553,553,0,2413,2418.789,2413.412,0
H4,2013,2013,2013,6,1,0,X,646,Rwanda,RWA,800,Uganda,UGA,0,World,W00,C00,All CPCs,0,All MOTs,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,5,8,kg,5,5,0,1268,1271.015,1268.19,0
H4,2013,2013,2013,6,1,0,X,646,Rwanda,RWA,800,Uganda,UGA,0,World,W00,C00,All CPCs,1000,Air,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,5,8,kg,5,5,0,1268,1271.015,1268.19,0
H4,2014,2014,2014,6,1,0,M,646,Rwanda,RWA,276,Germany,DEU,0,World,W00,C00,All CPCs,1000,Air,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,7,8,kg,7,7,0,578,578.944,575.782,0
H4,2014,2014,2014,6,1,0,M,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,4505,8,kg,4505,4505,0,40651,40651.535,39708.232,0
H4,2014,2014,2014,6,1,0,M,646,Rwanda,RWA,699,India,IND,0,World,W00,C00,All CPCs,1000,Air,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,269,8,kg,269,269,0,4732,4732.907,4690.265,0
H4,2014,2014,2014,6,1,0,M,646,Rwanda,RWA,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,100,8,kg,100,100,0,1239,1239.534,1156.03,0
H4,2014,2014,2014,6,1,0,M,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,1000,Air,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,572,8,kg,572,572,0,32480,32480.221,31800.815,0
H4,2014,2014,2014,6,1,0,M,646,Rwanda,RWA,404,Kenya,KEN,0,World,W00,C00,All CPCs,3200,Road,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,kg,3933,8,kg,3933,3933,0,8171,8171.314,7907.416,0
