Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H2,2007,2007,2007,6,1,0,M,144,Sri Lanka,LKA,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,10242,-1,N/A,,10242,,30603,30603,,0
H2,2007,2007,2007,6,1,0,M,144,Sri Lanka,LKA,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,7,-1,N/A,,7,,1392,1392,,0
H2,2007,2007,2007,6,1,0,M,144,Sri Lanka,LKA,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,16564,-1,N/A,,16564,,87912,87912,,0
H2,2007,2007,2007,6,1,0,M,144,Sri Lanka,LKA,246,Finland,FIN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2,-1,N/A,,2,,1550,1550,,0
H2,2007,2007,2007,6,1,0,M,144,Sri Lanka,LKA,268,Georgia,GEO,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2,-1,N/A,,2,,297,297,,0
H2,2007,2007,2007,6,1,0,M,144,Sri Lanka,LKA,586,Pakistan,PAK,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1,-1,N/A,,1,,18,18,,0
H2,2007,2007,2007,6,1,0,M,144,Sri Lanka,LKA,616,Poland,POL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1,-1,N/A,,1,,300,300,,0
H3,2008,2008,2008,6,1,0,X,144,Sri Lanka,LKA,462,Maldives,MDV,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,110,-1,N/A,,110,,670,,670,0
H3,2008,2008,2008,6,1,0,X,144,Sri Lanka,LKA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,110,-1,N/A,,110,,670,,670,0
H3,2008,2008,2008,6,1,0,M,144,Sri Lanka,LKA,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,3887,-1,N/A,,3887,,27092,27092,,6
H3,2008,2008,2008,6,1,0,M,144,Sri Lanka,LKA,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1182,-1,N/A,,1182,,14725,14725,,6
H3,2008,2008,2008,6,1,0,M,144,Sri Lanka,LKA,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,201,-1,N/A,,201,,12772,12772,,6
H3,2008,2008,2008,6,1,0,M,144,Sri Lanka,LKA,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,360,-1,N/A,,360,,8729,8729,,6
H3,2008,2008,2008,6,1,0,M,144,Sri Lanka,LKA,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,49418,-1,N/A,,49418,,162350,162350,,6
H3,2008,2008,2008,6,1,0,M,144,Sri Lanka,LKA,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,45152,-1,N/A,,45152,,143272,143272,,6
