Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,636,8,kg,636.2,636,0,133631,133631.806,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2801,8,kg,2801.86,2801,0,166827,166827.808,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,203,Czechia,CZE,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,59,8,kg,59,59,0,4626,4626.487,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,547,8,kg,547.08,547,0,213592,213592.932,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,246,Finland,FIN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,574,8,kg,574.2,574,0,384417,384417.736,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,11814,8,kg,11814.35,11814,0,743757,743757.965,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,61171,8,kg,61171.16,61171,0,2728399,2728399.184,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,348,Hungary,HUN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,814,8,kg,814.8,814,0,11548,11548.637,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,364,Iran,IRN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,5,8,kg,5.34,5,0,522,522.62,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,31000,8,kg,31000.22,31000,0,752376,752376.124,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2163,8,kg,2163.88,2163,0,295187,295187.639,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,3658,8,kg,3658.88,3658,0,268236,268236.517,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,400,Jordan,JOR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,73,8,kg,73,73,0,5431,5431.563,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,192,8,kg,192,192,0,13418,13418.547,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,414,Kuwait,KWT,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,9,8,kg,9.5,9,0,102,102.286,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,442,Luxembourg,LUX,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,82,8,kg,82,82,0,92922,92922.641,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,9,8,kg,9,9,0,59619,59619.133,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,200,8,kg,200.1,200,0,8002,8002.981,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,276,8,kg,276,276,0,2822,2822.461,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,496,8,kg,496.1,496,0,37264,37264.683,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,15,8,kg,15.5,15,0,2252,2252.649,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,579,Norway,NOR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,38,8,kg,38.7,38,0,4955,4955.69,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,616,Poland,POL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,69,8,kg,69.83,69,0,4757,4757.644,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,642,Romania,ROU,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,5,8,kg,5,5,0,84,84.514,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,682,Saudi Arabia,SAU,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,22,8,kg,22.5,22,0,2409,2409.336,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1825,8,kg,1825.03,1825,0,51926,51926.94,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,80,8,kg,80.87,80,0,27171,27171.967,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,0,8,kg,0.5,0,0,707,707.573,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,3255,8,kg,3255.47,3255,0,493762,493762.199,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1123,8,kg,1123.66,1123,0,321250,321250.596,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,444,8,kg,444.37,444,0,443990,443990.246,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,5,8,kg,5.6,5,0,6518,6518.194,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,788,Tunisia,TUN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1,8,kg,1,1,0,266,266.596,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,49,8,kg,49,49,0,5344,5344.116,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,804,Ukraine,UKR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,100,8,kg,100.72,100,0,6622,6622.996,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,55606,8,kg,55606.68,55606,0,4382064,4382064.544,,0
H3,2012,2012,2012,6,1,0,M,634,Qatar,QAT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,94096,8,kg,94096.39,94096,0,8192689,8192689.088,,0
H3,2012,2012,2012,6,1,0,RX,634,Qatar,QAT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,3352,8,kg,3352,3352,0,38201,,38201.311,0
H3,2012,2012,2012,6,1,0,RX,634,Qatar,QAT,586,Pakistan,PAK,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,12,8,kg,12,12,0,8117,,8117.275,0
H3,2012,2012,2012,6,1,0,RX,634,Qatar,QAT,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,3340,8,kg,3340,3340,0,30084,,30084.036,0
H3,2012,2012,2012,6,1,0,X,634,Qatar,QAT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,3352,8,kg,3352,3352,0,38201,,38201.311,0
H3,2012,2012,2012,6,1,0,X,634,Qatar,QAT,586,Pakistan,PAK,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,12,8,kg,12,12,0,8117,,8117.275,0
H3,2012,2012,2012,6,1,0,X,634,Qatar,QAT,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,3340,8,kg,3340,3340,0,30084,,30084.036,0
H4,2013,2013,2013,6,1,0,X,634,Qatar,QAT,364,Iran,IRN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,840,-1,N/A,,840,,22234,,22234,0
H4,2013,2013,2013,6,1,0,X,634,Qatar,QAT,414,Kuwait,KWT,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,18,-1,N/A,,18,,18032,,18032,0
H4,2013,2013,2013,6,1,0,X,634,Qatar,QAT,422,Lebanon,LBN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,740,-1,N/A,,740,,7160,,7160,0
H4,2013,2013,2013,6,1,0,X,634,Qatar,QAT,512,Oman,OMN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,134,-1,N/A,,134,,2428,,2428,0
H4,2013,2013,2013,6,1,0,X,634,Qatar,QAT,818,Egypt,EGY,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1090,-1,N/A,,1090,,25087,,25087,0
